Price,Close,High,Low,Open,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,
2023-01-03 00:00:00,108.0999984741211,118.8000030517578,104.6399993896484,118.4700012207031,231402800
2023-01-04 00:00:00,113.6399993896484,114.5899963378906,107.5199966430664,109.1100006103516,180389000
2023-01-05 00:00:00,110.3399963378906,111.75,107.1600036621094,110.5100021362305,157986300
2023-01-06 00:00:00,113.0599975585938,114.3899993896484,101.8099975585938,103,220911100
2023-01-09 00:00:00,119.7699966430664,123.5199966430664,117.1100006103516,118.9599990844727,190284000
2023-01-10 00:00:00,118.8499984741211,122.7600021362305,114.9199981689453,121.0699996948242,167642500
2023-01-11 00:00:00,123.2200012207031,125.9499969482422,120.5100021362305,122.0899963378906,183810800
2023-01-12 00:00:00,123.5599975585938,124.129997253418,117,122.5599975585938,169400900
2023-01-13 00:00:00,122.4000015258789,122.629997253418,115.5999984741211,116.5500030517578,180714100
2023-01-17 00:00:00,131.4900054931641,131.6999969482422,125.0199966430664,125.6999969482422,186477000
2023-01-18 00:00:00,128.7799987792969,136.6799926757812,127.0100021362305,136.5599975585938,195680300
2023-01-19 00:00:00,127.1699981689453,129.9900054931641,124.3099975585938,127.2600021362305,170291900
2023-01-20 00:00:00,133.4199981689453,133.5099945068359,127.3499984741211,128.6799926757812,138858100
2023-01-23 00:00:00,143.75,145.3800048828125,134.2700042724609,135.8699951171875,203119200
2023-01-24 00:00:00,143.8899993896484,146.5,141.1000061035156,143,158699100
2023-01-25 00:00:00,144.4299926757812,146.4100036621094,138.0700073242188,141.9100036621094,192734300
2023-01-26 00:00:00,160.2700042724609,161.4199981689453,154.7599945068359,159.9700012207031,234815100
2023-01-27 00:00:00,177.8999938964844,180.6799926757812,161.1699981689453,162.4299926757812,306590600
2023-01-30 00:00:00,166.6600036621094,179.7700042724609,166.5,178.0500030517578,230878800
2023-01-31 00:00:00,173.2200012207031,174.3000030517578,162.7799987792969,164.5700073242188,196813500
2023-02-01 00:00:00,181.4100036621094,183.8099975585938,169.9299926757812,173.8899993896484,213806300
2023-02-02 00:00:00,188.2700042724609,196.75,182.6100006103516,187.3300018310547,217448300
2023-02-03 00:00:00,189.9799957275391,199,183.6900024414062,183.9499969482422,232662000
2023-02-06 00:00:00,194.7599945068359,198.1699981689453,189.9199981689453,193.0099945068359,186188100
2023-02-07 00:00:00,196.8099975585938,197.5,189.5500030517578,196.4299926757812,186010300
2023-02-08 00:00:00,201.2899932861328,203,194.3099975585938,196.1000061035156,180673600
2023-02-09 00:00:00,207.3200073242188,214,204.7700042724609,207.7799987792969,215431400
2023-02-10 00:00:00,196.8899993896484,206.1999969482422,192.8899993896484,202.2299957275391,204754100
2023-02-13 00:00:00,194.6399993896484,196.3000030517578,187.6100006103516,194.4199981689453,172475500
2023-02-14 00:00:00,209.25,209.8200073242188,189.4400024414062,191.9400024414062,216455700
2023-02-15 00:00:00,214.2400054931641,214.6600036621094,206.1100006103516,211.7599945068359,181006400
2023-02-16 00:00:00,202.0399932861328,217.6499938964844,201.8399963378906,210.7799987792969,229586500
2023-02-17 00:00:00,208.3099975585938,208.4400024414062,197.5,199.9900054931641,213738500
2023-02-21 00:00:00,197.3699951171875,209.7100067138672,197.2200012207031,204.9900054931641,180018600
2023-02-22 00:00:00,200.8600006103516,201.9900054931641,191.7799987792969,197.9299926757812,191828500
2023-02-23 00:00:00,202.0700073242188,205.1399993896484,196.3300018310547,203.9100036621094,146360000
2023-02-24 00:00:00,196.8800048828125,197.6699981689453,192.8000030517578,196.3300018310547,142228100
2023-02-27 00:00:00,207.6300048828125,209.4199981689453,201.2599945068359,202.0299987792969,161028300
2023-02-28 00:00:00,205.7100067138672,211.2299957275391,203.75,210.5899963378906,153144900
2023-03-01 00:00:00,202.7700042724609,207.1999969482422,198.5200042724609,206.2100067138672,156852800
2023-03-02 00:00:00,190.8999938964844,193.75,186.0099945068359,186.7400054931641,181500700
2023-03-03 00:00:00,197.7899932861328,200.4799957275391,192.8800048828125,194.8000030517578,154193300
2023-03-06 00:00:00,193.8099975585938,198.6000061035156,192.3000030517578,198.5399932861328,128100100
2023-03-07 00:00:00,187.7100067138672,194.1999969482422,186.1000061035156,191.3800048828125,148125800
2023-03-08 00:00:00,182,186.5,180,185.0399932861328,151897800
2023-03-09 00:00:00,172.9199981689453,185.1799926757812,172.5099945068359,180.25,170023800
2023-03-10 00:00:00,173.4400024414062,178.2899932861328,168.4400024414062,175.1300048828125,191488900
2023-03-13 00:00:00,174.4799957275391,177.3500061035156,163.9100036621094,167.4600067138672,167790300
2023-03-14 00:00:00,183.2599945068359,183.8000030517578,177.1399993896484,177.3099975585938,143717900
2023-03-15 00:00:00,180.4499969482422,182.3399963378906,176.0299987792969,180.8000030517578,145995600
2023-03-16 00:00:00,184.1300048828125,185.8099975585938,178.8399963378906,180.3699951171875,121136800
2023-03-17 00:00:00,180.1300048828125,186.2200012207031,177.3300018310547,184.5200042724609,133197100
2023-03-20 00:00:00,183.25,186.4400024414062,176.3500061035156,178.0800018310547,129684400
2023-03-21 00:00:00,197.5800018310547,198,188.0399932861328,188.2799987792969,153391400
2023-03-22 00:00:00,191.1499938964844,200.6600036621094,190.9499969482422,199.3000030517578,150376400
2023-03-23 00:00:00,192.2200012207031,199.3099975585938,188.6499938964844,195.2599945068359,144193900
2023-03-24 00:00:00,190.4100036621094,192.3600006103516,187.1499938964844,191.6499938964844,116312400
2023-03-27 00:00:00,191.8099975585938,197.3899993896484,189.9400024414062,194.4199981689453,120851600
2023-03-28 00:00:00,189.1900024414062,192.3500061035156,185.4299926757812,192,98654600
2023-03-29 00:00:00,193.8800048828125,195.2899932861328,189.4400024414062,193.1300048828125,123660000
2023-03-30 00:00:00,195.2799987792969,197.3300018310547,194.4199981689453,195.5800018310547,110252200
